@type,accessLevel,bureauCode,dataQuality,description,identifier,issued,keyword,license,modified,programCode,theme,title,landingPage,accrualPeriodicity,language,temporal,describedBy,references,isPartOf,describedByType,systemOfRecords,rights,conformsTo,contactPoint_fn,contactPoint_hasEmail,publisher_@type,publisher_name,distribution_@type,distribution_downloadURL,distribution_mediaType,distribution_format,distribution_description,distribution_title,distribution_accessURL,distribution_accessURL_format,link_status_20171202,url
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1178,2016-12-01,2016; analytics; hai; health; healthcare; hedis; honolulu; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - Honolulu FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 Honolulu 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_honolulu_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_honolulu_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1179,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; las vegas; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - Las Vegas FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 Las Vegas 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_lasvegas_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_lasvegas_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1180,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; palo alto; performance; quality; sail; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - Palo Alto FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 Palo Alto 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_paloalto_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_paloalto_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1181,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; reno; sail; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - Reno FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 Reno 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_reno_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_reno_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1182,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sacramento; sail; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - Sacramento FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 Sacramento 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_sacrammento_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_sacrammento_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1183,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; san francisco; veteran; visn 21,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 21 - San Francisco FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 21 San Francisco 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_sanfrancisco_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-21_sanfrancisco_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1184,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; loma linda; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 22,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 22 - Loma Linda FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 22 Loma Linda 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_lomalinda_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_lomalinda_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1185,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; long beach; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 22,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 22 - Long Beach FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 22 Long Beach 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_longbeach_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_longbeach_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1186,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; los angeles; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 22,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 22 - Los Angeles FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 22 Los Angeles 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_losangeles_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_losangeles_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1187,2016-12-01,2016; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; san diego; veteran; visn 22,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 22 - San Diego FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 22 San Diego 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_sandiego_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-22_sandiego_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1188,2016-12-01,2016; analytics; central iowa; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 23,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 23 - Central Iowa FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 23 Central Iowa 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_centraliowa_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_centraliowa_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1189,2016-12-01,2016; analytics; fargo; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 23,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 23 - Fargo FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 23 Fargo 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_fargo_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_fargo_fy16q3.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1190,2016-12-01,2016; analytics; fort meade; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 23,https://creativecommons.org/publicdomain/zero/1.0/,2016-12-01,029:040,Hospital Quality Measurement,VISN 23 - Fort Meade FY2016 Qtr 3 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-06-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 23 Fort Meade 2016 Qtr 3,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_fortmeade_fy16q3.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY16_Q3/SAIL-23_fortmeade_fy16q3.xls
